Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
93.1,0.244,10.702,-2.851,-3.72,5.549,-3.78
93.15,-0.091,10.432,-2.849,-13.72,2.317,-3.232
93.2,0.299,10.084,-2.234,-12.5,2.561,-2.317
93.25,-0.113,10.218,-2.231,-5.244,1.402,-1.28
93.3,0.472,10.137,-2.219,3.72,0.671,-2.012
93.35,0.213,9.898,-2.236,11.463,3.171,-3.72
93.4,-0.017,10.06,-2.318,11.768,2.866,-1.098
93.45,0.608,10.142,-2.523,11.22,3.476,0.671
93.5,0.601,10.135,-2.55,7.988,1.646,-2.134
93.55,0.041,9.778,-2.926,7.378,1.524,-2.378
93.6,0.469,10.355,-2.916,3.78,2.195,-0.976
93.65,0.304,10.214,-3.239,2.195,3.293,-0.427
93.7,0.685,9.632,-2.897,-0.915,3.72,-1.89
93.75,0.115,10.192,-3.002,-15.549,0.549,-4.268
93.8,0.113,10.041,-2.816,15.549,1.402,-4.024
93.85,-0.019,9.95,-2.789,4.085,1.646,-2.683
93.9,0.218,9.749,-2.909,11.524,2.622,-2.5
93.95,-0.194,10.922,-3.663,1.89,2.012,-7.195
94,-0.117,10.341,-3.915,-13.293,1.22,-3.049
94.05,0.01,9.878,-2.612,-17.744,0.854,-3.963
94.1,0.105,9.627,-2.03,-5.061,1.646,-3.049
94.15,0.139,9.764,-2.03,8.293,3.049,-1.768
94.2,0.187,10.051,-2.978,9.085,2.927,-1.829
94.25,0.067,10.171,-3.278,-1.037,2.256,-2.317
94.3,0.359,10.53,-2.897,-7.744,2.073,-6.829
94.35,0.5,10.032,-2.804,-7.927,2.5,-13.354
94.4,0.39,10.515,-2.784,-11.098,2.744,-17.683
94.45,-1.037,10.556,-2.811,-17.073,1.951,-6.037
94.5,-0.996,9.613,-2.26,-18.232,1.402,3.78
94.55,0.086,9.433,-2.253,-17.5,0.915,5.244
94.6,-0.086,10.506,-2.009,-19.817,-1.341,2.866
94.65,0.093,10.424,-1.918,-17.195,-0.976,-3.11
94.7,-0.038,10.013,-1.638,-0.244,0.061,-3.659
94.75,-0.421,9.993,-1.432,-13.049,0.305,-3.415
94.8,0.148,9.953,-1.798,-12.012,-15.61,-15.122
94.85,0.268,9.95,-1.307,-13.598,2.134,-0.61
94.9,-0.522,10.175,-1.52,-13.11,1.28,-0.976
94.95,0.201,9.761,-1.348,-14.573,3.537,-0.549
95,0.005,9.081,-0.68,-8.78,-0.915,2.012
95.05,-0.512,9.515,-0.749,-2.683,-2.317,7.195
95.1,-0.034,10.343,-0.958,15.122,1.159,13.232
95.15,0.227,10.204,-0.69,4.451,2.378,8.415
95.2,1.676,10.264,-1.477,9.634,0.305,-3.171
95.25,0.922,10.312,-1.604,4.268,4.146,-7.195
95.3,-0.172,10.187,-1.559,0.122,2.683,-1.646
95.35,0.658,10.872,-1.501,-2.988,4.085,-4.085
95.4,1.334,9.776,-1.405,-12.378,9.024,-18.415
95.45,0.522,10.319,-0.498,-13.902,9.268,-23.659
95.5,-0.34,10.192,-0.18,-14.329,11.098,-16.341
95.55,-1.465,9.337,0.043,-0.915,8.78,-6.829
95.6,-0.251,9.464,-0.766,10.305,10.244,15.549
95.65,-0.235,10.293,-0.721,15.427,6.463,-3.11
95.7,0.146,9.843,-0.771,18.232,4.268,-12.195
95.75,-0.17,9.998,-0.879,18.72,13.354,-8.11
95.8,-1.379,9.946,-1.595,18.354,7.622,-4.146
95.85,-0.536,10.108,-1.626,16.829,9.817,-1.646
95.9,-0.591,10.195,-1.76,0.549,5.61,-3.72
95.95,-0.036,10.159,-1.772,13.902,7.561,-1.341
96,-0.311,9.39,-2.425,12.195,8.537,-1.037
96.05,-0.706,10.568,-2.399,14.39,10.793,1.28
96.1,-0.426,9.658,-2.016,14.756,11.037,3.232
96.15,-1.018,9.517,-2.169,20.976,0.305,8.415
96.2,-0.572,9.802,-3.127,26.585,2.378,9.39
96.25,0.565,10.568,-3.941,17.134,7.622,4.39
96.3,0.661,10.412,-3.749,-3.72,4.146,2.073
96.35,0.448,10.216,-3.366,-22.073,0.122,-9.512
96.4,0.323,9.366,-2.248,-16.951,-1.402,-17.683
96.45,-0.247,10.716,-2.291,4.695,15.366,-11.646
96.5,-0.266,10.257,-1.542,23.171,2.988,-2.622
96.55,-1.068,10.084,-2.392,33.354,2.927,1.402
96.6,-0.182,9.663,-3.206,39.024,3.171,7.134
96.65,-0.156,10.056,-3.953,37.317,-0.61,7.378
96.7,0.086,10.503,-4.499,29.695,5.427,5
96.75,1.061,10.671,-4.843,20.671,6.463,1.098
96.8,0.496,10.412,-5.188,25.488,-1.402,-1.402
96.85,-0.46,9.275,-4.245,13.902,-2.378,-2.561
96.9,-0.472,9.831,-4.367,9.329,-7.683,1.707
96.95,-0.005,9.206,-4.125,7.744,-10.122,3.11
97,1.13,9.481,-3.972,14.39,3.902,0.793
97.05,-0.05,9.17,-4.223,21.22,-3.232,1.463
97.1,0.476,9.383,-5.188,15.244,-1.707,3.963
97.15,0.089,9.929,-5.444,-7.683,11.341,9.024
97.2,-0.151,10.197,-5.217,-29.817,1.463,1.463
97.25,0.572,9.12,-4.037,-26.524,4.207,5
97.3,0.898,9.342,-3.967,-31.159,0.854,-2.256
97.35,0.543,9.819,-3.934,-16.646,2.256,-5.305
97.4,0.381,9.795,-3.443,-11.463,3.354,-4.878
97.45,-0.034,9.965,-3.369,-0.061,2.012,-3.049
97.5,0.211,9.292,-4.384,1.707,2.866,-1.463
97.55,0.658,9.665,-4.235,-3.354,4.085,-4.939
97.6,0.211,9.701,-4.027,-4.817,2.683,-2.012
97.65,0.115,10.218,-3.948,-9.512,3.841,-1.341
97.7,0.4,9.598,-3.9,-5.854,3.476,-2.744
97.75,0.321,9.474,-3.407,-4.695,4.207,-2.866
97.8,0.089,10.525,-4.434,-8.537,1.341,-2.805
97.85,0.433,9.639,-3.922,-30.61,0.671,-2.317
97.9,0.721,9.68,-3.5,-17.134,4.085,-3.78
97.95,0.177,9.878,-3.632,-17.012,2.988,-2.317
98,0.256,9.67,-3.132,-17.683,1.646,-1.707
98.05,0.895,9.926,-3.493,-16.951,-2.866,-1.646
98.1,0.213,10.173,-3.079,-20.549,-15.488,-3.171
98.15,-0.031,9.838,-3.002,-28.476,3.78,-1.585
98.2,0.52,9.991,-2.399,-24.573,1.402,-3.415
98.25,0.184,9.89,-1.717,-18.293,2.195,-3.415
98.3,0.632,9.924,-1.063,-9.878,8.415,-2.5
98.35,-1.147,10.408,-1.52,-2.195,-10.427,-0.488
98.4,0.781,10.451,-2.624,1.707,1.646,-1.585
98.45,0.213,10.151,-2.43,-1.585,3.11,-2.134
98.5,0.213,10.331,-2.591,-10.061,1.098,-2.561
98.55,0.247,10.063,-2.037,-14.024,3.11,-3.049
98.6,-0.144,10.029,-2.14,-13.78,0.732,-2.134
98.65,-0.124,10.511,-1.427,-10.549,-1.098,-2.805
98.7,1.211,9.957,-0.979,-3.963,1.707,-4.146
98.75,0.419,9.955,-1.796,-15.61,1.159,-4.268
98.8,0.084,10.111,-1.724,-2.073,1.341,-1.341
98.85,0.524,10.104,-1.832,-2.012,3.293,-0.061
98.9,0.484,10.02,-1.537,-6.585,3.659,-1.463
98.95,-0.069,10.195,-1.583,-5.244,1.89,-0.549
99,0.048,9.922,-0.994,-4.451,2.683,-0.061
99.05,0.541,10.087,-0.824,-0.976,4.573,12.744
99.1,0.055,9.677,-1.36,2.927,-0.61,0.183
99.15,0.18,10.151,-1.69,5.854,3.049,-5
99.2,0.055,10.259,-2.229,0.976,2.256,-3.72
99.25,0.208,9.749,-2.133,-2.927,1.89,-3.78
99.3,0.06,10.199,-1.75,-5.976,1.341,-1.402
99.35,0.421,10.297,-1.626,-8.963,0.061,-1.524
99.4,0.986,8.985,-1.571,-14.573,8.049,-7.378
99.45,-0.072,9.455,-1.781,-19.329,-0.732,-6.646
99.5,0.036,10.329,-1.137,-22.561,1.463,-4.146
99.55,0.086,10.326,-0.931,-23.171,7.378,-1.768
99.6,0.539,10.333,0.079,-23.293,16.402,-2.012
99.65,0.448,9.39,0.117,-17.012,17.5,0.366
99.7,0.912,9.457,0.285,-1.768,25.671,-1.098
99.75,-0.065,10.02,-0.084,7.561,28.171,-1.463
99.8,-0.555,10.511,-0.584,0.305,-4.39,-2.195
99.85,-0.005,9.615,-0.522,15.549,-0.244,-4.451
99.9,-0.103,10.087,-0.594,12.256,10.976,-2.561
99.95,0.709,9.675,-0.493,17.073,2.195,-4.268
100,0.12,10.25,-1.544,10.915,2.073,-7.561
100.05,0.285,10.24,-1.575,5,10.183,-7.378
100.1,-0.007,10.961,-1.346,-3.11,3.11,-2.805
100.15,-0.448,10.142,-0.656,-0.549,2.134,-15.61
100.2,-0.017,10.116,-0.752,4.146,5.793,0.671
100.25,-0.292,10.099,-1.12,6.463,2.866,-2.988
100.3,-0.223,9.017,-1.073,16.463,0.427,-4.451
100.35,-0.476,9.79,-1.891,30.915,-4.268,-4.817
100.4,0.206,10.19,-1.674,8.537,-10.122,-2.683
100.45,-0.012,9.491,-1.535,2.439,-3.841,-2.988
100.5,-0.579,10.07,-1.958,1.402,-9.817,-1.28
100.55,-0.062,9.608,-1.664,3.72,-10.183,-0.488
100.6,-0.034,9.718,-1.647,3.476,-5.244,-0.244
100.65,-0.093,9.905,-1.271,16.341,-8.841,-1.22
100.7,0.898,10.403,-1.951,20.915,-3.476,-0.244
100.75,-0.271,10.788,-1.362,21.22,-5.305,-0.183
100.8,0.098,9.206,-1.693,26.585,-1.89,1.037
100.85,-0.153,9.749,-2.358,26.402,-4.634,1.646
100.9,1.211,9.972,-2.921,24.634,3.415,-3.659
100.95,-0.309,10.326,-3.077,28.72,-0.305,-1.098
101,0.211,10.721,-3.373,9.085,-1.951,0.366
101.05,0.002,9.395,-3.007,-4.085,2.683,2.134
101.1,0.467,9.907,-2.674,-14.146,2.5,-1.768
101.15,0.484,9.732,-2.093,-6.829,2.5,-7.439
101.2,-0.342,9.756,-2.26,4.695,1.707,-1.037
101.25,0.017,10.041,-2.634,7.134,3.902,2.012
101.3,0.46,10.058,-2.966,1.89,2.927,-2.317
101.35,0.371,10.017,-3.225,-2.805,2.195,-4.512
101.4,-0.299,10.015,-2.617,-4.39,1.28,-4.451
101.45,0.16,10.539,-3.33,-14.329,1.585,1.098
101.5,0.244,9.462,-2.409,-22.805,1.098,-3.841
101.55,0.565,10.087,-1.666,-19.39,2.561,-3.841
101.6,-0.259,10.003,-1.518,-2.927,1.951,-1.89
101.65,-0.151,9.905,-2.207,7.134,2.683,-0.427
101.7,0.412,9.938,-1.642,16.341,2.256,-1.402
101.75,-0.151,10.594,-2.974,16.463,2.683,-3.415
101.8,0.053,10.199,-3.304,0,2.5,-0.671
101.85,-0.115,10.477,-2.978,-9.268,2.561,-0.183
101.9,0.297,9.835,-2.593,-9.939,3.78,-2.073
101.95,0.409,10.123,-2.2,-8.476,1.28,-2.378
102,-0.16,9.778,-1.841,15.488,1.768,-0.854
102.05,0.364,10.386,-2.373,7.683,2.317,-3.78
102.1,-0.072,10.441,-3.053,3.537,3.354,-2.439
102.15,0.376,10.19,-1.767,3.171,2.5,-3.659
102.2,-0.12,10.041,-2.658,9.695,2.561,-0.976
102.25,0.019,10.372,-2.986,2.317,3.232,-0.732
102.3,0.536,10.29,-2.983,-3.841,2.378,-2.927
102.35,-0.084,9.869,-2.461,-0.427,2.012,-3.72
102.4,0.136,10.262,-2.516,-2.317,6.524,-0.854
102.45,0.366,10.202,-2.746,-6.22,5.915,-4.573
102.5,0.764,10.35,-3.256,-20.61,3.293,-8.476
102.55,-0.146,9.996,-1.927,-23.598,3.232,-2.561
102.6,-0.079,10.101,-1.271,-13.476,3.963,-0.488
102.65,0.113,9.594,-1.118,-12.012,4.268,-0.366
102.7,0.038,10.271,-1.784,10.122,3.232,-0.976
102.75,0.158,9.962,-2.255,13.415,1.768,15.488
102.8,0.685,10.058,-2.054,13.232,2.439,-2.683
102.85,0.127,9.895,-2.327,13.232,-0.061,-2.195
102.9,0.074,10.185,-2.303,8.537,4.512,-0.366
102.95,0.342,10.039,-2.545,0.61,1.341,-3.293
103,-0.05,9.888,-2.471,2.073,1.159,-1.22
103.05,-0.517,10.106,-2.476,-15.427,-0.976,0.915
103.1,0.194,10.139,-2.586,2.317,1.28,-0.183
103.15,0.275,10.412,-2.401,10.671,-3.415,-1.951
103.2,0.158,10.391,-2.693,15.183,-0.122,-0.671
103.25,0.357,10.496,-3.51,12.012,2.378,0.366
103.3,0.01,10.185,-3.584,-4.451,3.902,-0.732
103.35,0.323,9.807,-2.971,-11.951,0.793,-5.793
103.4,0.725,10.515,-2.61,-11.22,1.037,-8.902
103.45,-0.165,10.309,-2.744,-11.768,1.463,-5.854
103.5,-0.247,10.264,-2.933,-13.232,1.159,0.488
103.55,-0.218,10.463,-2.689,-17.866,0.183,2.012
103.6,0.127,9.088,-2.703,-17.256,0.793,3.415
103.65,0.553,9.471,-2.243,-16.098,13.537,-0.915
103.7,0.321,10.017,-1.844,-16.037,0.976,-2.378
103.75,0.247,9.823,-1.707,-13.171,1.646,-3.476
103.8,0.117,10.02,-1.712,-12.134,1.28,-1.524
103.85,0.297,10.142,-1.994,-12.317,3.171,1.037
103.9,0.582,10.487,-1.489,-12.378,2.805,0.305
103.95,0.227,10.185,-1.489,-11.402,0.305,-5.366
104,0.517,10.063,-1.317,-10.793,2.439,-2.561
104.05,0.299,9.438,-1.31,-10.488,2.378,1.829
104.1,-0.237,9.29,-1.329,-6.585,1.037,7.561
104.15,0.922,10.005,-0.843,-4.695,5.427,1.341
104.2,1.01,9.943,-1.058,2.988,1.951,-3.598
104.25,0.113,10.195,-1.379,0.915,2.927,-4.817
104.3,0.855,10.786,-1.403,-6.646,8.049,-10.305
104.35,0.802,10.242,-1.168,-11.098,11.524,-23.476
104.4,-0.06,9.907,-0.074,-10.244,11.524,-18.72
104.45,-1.168,9.577,-0.065,2.073,8.171,-9.939
104.5,-0.855,9.685,-0.242,11.646,13.598,-4.085
104.55,-0.608,9.737,-0.694,16.098,12.927,-0.427
104.6,-0.891,10.013,-1.039,20.244,2.5,-4.512
104.65,0.33,10.159,-1.463,17.805,7.134,-7.988
104.7,0.139,9.752,-1.259,19.512,8.598,-7.988
104.75,-0.35,10.072,-1.872,13.841,8.232,-5.427
104.8,-0.831,10.13,-2.028,31.037,6.159,-1.707
104.85,-0.409,10.18,-2.064,13.841,8.659,-0.366
104.9,-0.591,10.719,-2.291,17.5,8.476,-1.829
104.95,-0.517,9.661,-2.303,10.915,12.988,1.463
105,-0.524,9.558,-2.337,13.902,10.488,5.122
105.05,-1.405,9.38,-2.813,22.622,0.122,9.939
105.1,-0.306,9.972,-2.914,23.11,-2.744,12.256
105.15,0.345,10.364,-4.12,7.256,-15.61,7.012
105.2,0.575,10.032,-4.125,-10.793,2.866,-5.366
105.25,-0.443,10.405,-2.607,-21.159,1.28,-3.049
105.3,0.168,9.922,-2.193,-12.195,3.171,-4.024
105.35,0.103,10.135,-1.123,-1.585,3.171,-15.122
105.4,-1.075,10.506,-2.909,10.732,1.707,3.537
105.45,0.031,10.185,-2.72,17.378,3.841,8.598
105.5,0.529,9.17,-2.816,25.305,5.976,6.159
105.55,0.17,10.132,-2.813,30.244,1.829,0.244
105.6,0.986,10.029,-3.469,29.451,4.39,-2.012
105.65,-0.431,9.574,-3.259,28.537,-3.78,-3.902
105.7,0.943,10.252,-4.207,24.146,6.22,-2.378
105.75,0.438,9.598,-4.204,13.415,1.646,0.915
105.8,-0.373,9.5,-4.384,12.988,5.122,-0.122
105.85,0.053,10.166,-5.047,9.207,0.183,-0.671
105.9,0.553,9.148,-3.847,15.427,6.341,-1.524
105.95,-0.606,9.076,-4.599,18.963,-2.622,-1.22
106,0.177,8.995,-4.518,16.159,0.671,-3.902
106.05,0.057,9.644,-5.219,2.134,3.78,-1.341
106.1,0.151,9.718,-4.657,-6.28,3.78,0.061
106.15,0.311,9.819,-4.721,-27.683,3.232,-3.11
106.2,0.733,9.467,-4.128,-20.122,2.988,-2.439
106.25,0.227,9.323,-3.905,-15.244,2.866,-2.805
106.3,0.323,9.625,-3.639,-8.293,2.927,-2.317
106.35,0.302,9.919,-3.498,-0.244,2.317,-1.28
106.4,0.371,10.02,-3.589,-0.488,4.39,-2.439
106.45,-0.077,10.259,-4.245,-3.049,2.256,-1.402
106.5,0.388,10.044,-4.594,-12.195,1.28,-2.317
106.55,0.644,9.965,-4.049,-21.341,2.744,-3.354
106.6,0.335,9.761,-3.737,-21.89,1.768,-2.378
106.65,0.352,9.807,-3.452,-16.524,2.012,-2.256
106.7,0.146,9.912,-3.189,-14.207,-0.61,-1.707
106.75,0.675,10.046,-3.16,-13.537,3.293,-2.683
106.8,0.364,10.484,-3.333,-20.793,2.134,-3.232
106.85,0.177,10.314,-3.177,-24.573,0.122,-1.829
106.9,0.007,9.998,-2.44,-26.037,2.134,-3.11
106.95,0.323,9.946,-2.016,-18.11,2.744,-1.768
107,-0.124,10.036,-2.263,-14.085,-2.683,-3.293
107.05,0.144,10.13,-1.346,-0.427,4.024,-4.024
107.1,0.177,9.874,-2.105,-2.744,3.659,-5.305
107.15,0.192,10.065,-2.205,-1.28,3.476,-3.78
107.2,-0.048,10.221,-2.248,-9.024,4.451,-1.341
107.25,1.01,10.252,-2.5,-10.244,2.378,-2.256
107.3,0.402,10.195,-2.028,-11.829,0.61,-2.256
107.35,0.33,10.238,-1.951,-10.732,0.244,-3.415
107.4,0.323,10.051,-1.314,-11.402,4.451,-3.11
107.45,-0.304,9.771,-1.434,-7.622,14.512,-4.817
107.5,0.532,9.962,-1.539,-2.378,1.89,-1.89
107.55,0.429,10.405,-1.281,0.488,1.159,-3.354
107.6,0.024,10.285,-1.755,2.134,3.293,1.646
107.65,-0.127,10.051,-1.834,-0.915,4.146,-4.207
107.7,0.091,10.367,-1.626,-7.073,4.39,-1.707
107.75,0.055,10.056,-1.774,-7.317,1.646,-3.659
107.8,0.335,9.699,-1.12,-3.354,5.244,-0.427
107.85,0.259,9.783,-1.231,1.524,1.098,-0.488
107.9,0.354,10.017,-1.238,0,1.951,-0.854
107.95,0.273,9.668,-1.657,-2.988,2.195,-2.622
108,0.527,10.324,-1.592,-3.049,2.195,-3.659
108.05,0.225,10.206,-1.618,-4.878,2.256,-2.5
108.1,0.06,10.063,-1.346,-3.598,3.171,-0.854
108.15,0.175,10.077,-1.221,-0.854,2.195,-0.976
108.2,0.438,10.35,-1.08,15.488,2.5,-1.646
108.25,-0.412,9.905,-1.832,-5.915,4.756,5.915
108.3,-0.678,9.67,-1.458,-10.061,-0.793,4.756
108.35,0.603,10.262,-1.662,-9.817,3.11,0
108.4,0.85,9.39,-1.128,-15.366,3.78,-3.659
108.45,0.694,10.379,-0.69,-8.598,10.244,-8.415
108.5,0.038,10.228,-0.934,-9.878,7.683,-7.012
108.55,-0.297,10.058,-0.704,-0.61,3.963,-2.927
108.6,-0.129,10.506,-0.508,-2.012,3.293,-1.463
108.65,0.96,9.888,-1.403,5.183,3.963,-2.561
108.7,-0.129,9.807,-0.948,3.841,4.451,-4.573
108.75,-0.17,8.945,-0.826,5.366,6.037,-4.512
108.8,0.378,9.378,-0.735,7.805,9.085,-2.195
108.85,0.479,9.744,-0.761,5.793,6.524,-3.232
108.9,0.201,9.536,-0.852,9.39,3.232,-6.341
108.95,0.204,9.436,-0.783,8.963,9.939,-7.195
109,0.297,10.681,-0.898,9.024,1.037,-16.463
109.05,0.23,9.989,-1.614,6.22,8.11,-14.085
109.1,-1.362,10.484,-1.714,-2.256,-2.866,-10.122
109.15,-0.97,9.661,-1.446,-4.146,6.646,3.476
109.2,-1.221,9.843,-1.13,4.39,-4.695,19.085
109.25,0.579,10.034,-1.061,0.366,-5.305,14.695
109.3,1.695,10.111,-1.477,15.488,-15.427,3.354
109.35,1.695,10.111,-1.477,15.488,-15.427,3.354
109.4,0.749,10.532,-1.798,5.122,-5.793,-13.232
109.45,-0.642,10.704,-1.539,6.707,1.768,-3.293
109.5,-0.807,10.329,-1.391,7.5,1.037,2.988
109.55,0.481,8.547,-1.142,13.598,-11.829,1.707
109.6,1.511,9.395,-1.573,18.537,2.012,-2.378
109.65,0.148,10.106,-1.681,19.207,2.073,-3.902
109.7,0.278,9.972,-1.942,20.976,-1.341,-1.402
109.75,-0.103,10.187,-2.428,17.073,2.927,4.207
109.8,0.256,9.902,-2.258,21.707,0.549,-1.341
109.85,0.716,10.499,-3.158,17.5,5.183,-3.476
109.9,0.251,10.053,-3.306,10.793,2.134,-4.146
109.95,0.95,11.48,-3.85,1.585,-0.671,-21.463
110,-0.991,10.226,-3.649,-12.439,-1.22,-10.915
110.05,-0.883,10.195,-2.444,-16.707,2.378,0.671
110.1,-0.089,9.579,-1.958,-1.707,4.512,6.28
110.15,1.209,10.075,-2.71,12.378,1.89,-7.073
110.2,-0.098,9.943,-3.749,1.707,4.939,-3.293
110.25,-0.479,10.197,-4.159,-22.073,1.463,0.305
110.3,0.644,9.787,-2.696,-32.073,3.78,-2.805
110.35,0.201,9.723,-1.894,-27.927,0.671,-3.841
110.4,-0.587,10.166,-1.283,-21.28,15.549,-2.256
110.45,-0.041,9.531,-1.216,19.329,2.561,-1.402
110.5,-0.041,10.417,-2.595,19.634,4.146,-0.244
110.55,0.306,9.898,-2.926,3.902,3.293,-3.659
110.6,-0.275,10.156,-3.053,-1.951,2.073,-4.695
110.65,0.115,10.314,-2.686,-5.244,3.78,-0.915
110.7,0.285,9.658,-2.356,-6.89,3.659,-3.11
110.75,-0.11,9.639,-1.81,-2.134,-0.427,-2.866
110.8,-0.122,10.053,-2.308,2.439,2.927,-0.244
110.85,0.17,10.199,-2.243,2.378,2.317,-2.439
110.9,0.338,10.025,-2.389,4.878,1.159,-1.951
110.95,0.321,10.46,-2.102,14.695,3.049,-2.805
111,-0.256,10.551,-3.316,8.171,1.829,0.366
111.05,0.254,10.333,-3.031,-4.268,3.537,-4.39
111.1,-0.122,9.845,-2.251,-4.146,0.915,-2.927
111.15,-0.041,9.754,-2.325,2.134,3.963,-0.61
111.2,0.35,11.013,-3.33,-11.646,2.988,-5.061
111.25,0.069,10.092,-3.096,-32.195,2.683,-6.402
111.3,0.366,10.075,-2.035,-28.11,4.024,-3.78
111.35,0.227,10.127,-0.97,-8.11,4.512,-0.915
111.4,-0.036,10.221,-1.369,-1.89,3.415,-0.976
111.45,0.259,10.288,-1.8,14.451,4.024,-2.866
111.5,-0.151,9.364,-1.757,15.244,1.646,-15.244
111.55,0.263,10.558,-2.523,14.878,3.902,-0.793
111.6,0.405,9.811,-2.468,12.683,1.768,-2.683
111.65,-0.129,9.876,-2.689,8.841,2.561,-0.976
111.7,0.314,9.517,-2.619,-0.854,1.768,-0.244
111.75,0.433,10.247,-2.212,-3.171,2.073,-4.573
111.8,-0.084,10.101,-2.318,-1.22,0.732,-2.378
111.85,0.448,10.455,-2.677,-0.305,2.378,-0.549
111.9,0.041,9.828,-2.255,6.341,15.488,-2.195
111.95,0.23,9.187,-1.973,21.524,-1.402,-3.841
112,-0.335,10.017,-3.596,25.732,2.866,-2.988
112.05,0.522,10.039,-3.994,3.049,3.659,-4.329
112.1,0.019,9.867,-3.505,-13.171,1.951,-4.024
112.15,0.045,9.649,-2.674,-14.878,2.317,-3.415
112.2,0.148,10.798,-2.243,-1.646,2.073,0.122
112.25,-0.242,10.209,-2.988,-3.049,1.768,0.915
112.3,0.656,9.596,-3.352,-5.915,1.098,-15.488
112.35,0.529,10.214,-3.041,-12.561,0.61,-3.293
112.4,0.187,9.586,-2.883,-17.256,0.122,-2.5
112.45,-0.036,10.118,-2.535,-19.329,0.793,0.854
112.5,-0.036,10.118,-2.535,-19.329,0.793,0.854
112.55,0.879,10.649,-1.999,-17.622,1.829,-1.646
112.6,0.345,9.977,-1.781,-14.207,2.5,-4.817
112.65,-0.089,10.008,-1.525,-12.256,2.073,-1.524
112.7,0.522,9.522,-1.757,-13.049,1.463,-1.402
112.75,0.271,9.349,-1.501,-10.854,1.28,-15.61
112.8,0.297,9.582,-1.494,-9.451,2.5,-3.598
112.85,0.259,10.302,-1.288,-9.085,3.293,-1.646
112.9,0.117,10.554,-1.642,-8.841,0.183,-1.402
112.95,0.467,10.082,-1.259,-6.829,4.146,0
113,0.553,9.981,-1.132,-1.707,1.768,-2.012
113.05,0.285,9.785,-0.821,2.866,1.22,-3.659
113.1,0.034,10.111,-0.929,5.305,3.049,-1.402
113.15,1.369,10.968,-1.709,-7.317,9.817,-12.744
113.2,0.991,10.807,-1.487,-14.634,11.768,-19.878
113.25,0.436,9.522,-0.304,-14.939,11.829,-25.061
113.3,-0.649,8.71,-0.175,-15.305,16.341,-18.659
113.35,-0.654,10.977,-0.766,-14.939,17.439,-7.622
113.4,-0.915,9.862,-0.718,11.341,9.085,-2.378
113.45,0.144,10.25,-0.771,12.683,3.72,-3.598
113.5,-0.388,10.242,-1.3,12.805,6.646,-4.207
113.55,0.026,9.965,-1.058,13.354,10.61,-5.976
113.6,-0.481,9.795,-1.257,16.707,7.317,-4.451
113.65,-0.596,9.881,-1.508,16.159,6.89,-3.415
113.7,-0.747,9.687,-1.844,14.756,10.183,1.951
113.75,-1.168,10.355,-2.425,14.573,8.902,0.976
113.8,-0.168,10.135,-2.102,15.305,10.854,2.378
113.85,-0.158,9.445,-1.973,20.976,11.829,1.524
113.9,-0.627,9.555,-2.303,23.72,2.256,5.793
113.95,-0.673,9.534,-3.587,22.683,0.305,13.476
114,-0.646,11.011,-4.029,8.415,-2.866,12.439
114.05,0.414,10.415,-3.646,-6.89,-2.805,5.854
114.1,0.936,9.962,-3.115,-12.866,2.927,-3.963
114.15,0.12,9.946,-2.942,-12.744,-0.854,-9.268
114.2,-0.151,9.972,-2.145,-9.39,0.915,-9.146
114.25,-0.776,9.629,-2.727,-4.39,2.256,-5.183
114.3,-0.591,10.35,-2.025,15.427,3.659,1.951
114.35,0.441,10.123,-2.543,5.61,6.463,-0.976
114.4,-0.141,10.525,-2.677,14.39,-2.439,-4.451
114.45,-0.438,10.048,-2.397,25.976,15.549,-8.049
114.5,-0.067,9.474,-2.571,35.488,3.841,0.183
114.55,-1.209,10.546,-3.314,30.305,1.159,1.829
114.6,0.299,9.215,-3.95,33.659,1.646,2.866
114.65,0.496,10.068,-4.159,30.976,3.659,3.171
114.7,-0.57,10.408,-4.554,17.378,-3.598,-1.463
114.75,0.01,9.668,-4.501,14.756,2.805,1.463
114.8,0.132,9.673,-4.118,2.622,-4.451,-1.951
114.85,0.306,9.749,-4.314,7.744,-1.585,4.268
114.9,0.836,8.966,-4.075,12.683,-5.061,1.28
114.95,0.797,9.843,-4.922,13.11,1.098,0.244
115,-0.048,9.1,-4.326,10.488,-8.354,4.268
115.05,0.096,9.625,-4.712,10.915,6.22,3.171
115.1,-0.35,9.84,-5.253,-21.89,8.659,10.793
115.15,-0.285,9.258,-4.554,-25,1.768,2.988
115.2,0.788,9.582,-3.725,-19.207,4.085,3.171
115.25,0.907,9.366,-3.706,-14.451,3.232,-5.366
115.3,0.654,9.527,-3.376,-4.756,0.366,-5.671
115.35,-0.034,9.639,-3.273,5.061,2.256,-2.378
115.4,0.05,9.598,-4.274,5.122,3.841,1.341
115.45,0.5,9.881,-4.611,0.549,1.89,-0.183
115.5,0.814,9.807,-4.585,-9.634,1.707,-3.963
115.55,0.232,9.804,-4.305,-18.659,4.268,-3.902
115.6,-0.29,9.929,-3.78,-17.378,1.463,-1.098
115.65,-0.077,9.989,-3.706,-18.11,2.073,-2.073
115.7,0.421,9.735,-3.536,-20.061,1.951,-1.707
115.75,0.582,9.74,-3.778,-17.744,2.805,-3.354
115.8,0.608,9.742,-3.414,-16.22,-15.549,-2.988
